_link,_link_releases,_link_releases_contracts,_link_main,id,description,quantity,classification_scheme,classification_id,classification_description,unit_id,unit_name,unit_value_amount,unit_value_currency
0.releases.1515.contracts.0.items.55,0.releases.1515,0.releases.1515.contracts.0,0,f94580e1-5ccf-4c0b-8ed8-54424c05590a,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136925,"Vehicle transport services, voiture, Vehicle rent per day cat 6",70800,RWF
0.releases.1515.contracts.0.items.56,0.releases.1515,0.releases.1515.contracts.0,0,31fb7a4c-df51-47e1-9e58-a98cdd6b4b70,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136925,"Vehicle transport services, voiture, Vehicle rent per day cat 6",70800,RWF
0.releases.1515.contracts.0.items.57,0.releases.1515,0.releases.1515.contracts.0,0,2ed61e4d-d0b8-46f4-9a56-c07a40a0c0ad,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136925,"Vehicle transport services, voiture, Vehicle rent per day cat 6",70800,RWF
0.releases.1515.contracts.0.items.58,0.releases.1515,0.releases.1515.contracts.0,0,fb898ecf-c087-4a7b-9f31-3545c28832a9,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136925,"Vehicle transport services, voiture, Vehicle rent per day cat 6",70800,RWF
0.releases.1515.contracts.0.items.59,0.releases.1515,0.releases.1515.contracts.0,0,5678cd2b-e911-4219-9032-66aa52daffb2,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136925,"Vehicle transport services, voiture, Vehicle rent per day cat 6",70800,RWF
0.releases.1515.contracts.0.items.60,0.releases.1515,0.releases.1515.contracts.0,0,e43b3d79-40c5-4bed-8b80-c4cc6da57cc8,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.61,0.releases.1515,0.releases.1515.contracts.0,0,b250fc17-91d5-4690-9d6c-941686501662,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.62,0.releases.1515,0.releases.1515.contracts.0,0,19da94c6-b395-407a-aa80-36f2b5c4937c,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.63,0.releases.1515,0.releases.1515.contracts.0,0,8b89106f-a8a0-4c54-ad39-f47d28050428,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.64,0.releases.1515,0.releases.1515.contracts.0,0,6550d939-18db-4b76-b330-d0611d1d75de,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.65,0.releases.1515,0.releases.1515.contracts.0,0,591339a7-b11c-476b-916c-169adaa16e47,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.66,0.releases.1515,0.releases.1515.contracts.0,0,7f15f31f-080a-4a8e-a8d7-0f818042da58,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.67,0.releases.1515,0.releases.1515.contracts.0,0,a6f795ec-2ed2-4490-ae59-bf4bc4e6d306,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.68,0.releases.1515,0.releases.1515.contracts.0,0,9b71b012-35eb-47d1-a5c7-f6f575abc1ee,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.69,0.releases.1515,0.releases.1515.contracts.0,0,f3b22a38-f634-4cba-8089-02a764bbef9f,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136933,"Vehicle transport services, Small bus, Vehicle rent per day cat 7",177000,RWF
0.releases.1515.contracts.0.items.70,0.releases.1515,0.releases.1515.contracts.0,0,d77f9d16-f218-4fed-8b0f-0546780ea05e,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.71,0.releases.1515,0.releases.1515.contracts.0,0,5d45b080-e1ce-4c73-b6e0-0ce043203a68,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.72,0.releases.1515,0.releases.1515.contracts.0,0,938d3bf0-d9c8-4d9b-92ae-d9ba14481f21,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.73,0.releases.1515,0.releases.1515.contracts.0,0,b990688b-545b-4bc0-a2db-274733cde0b7,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.74,0.releases.1515,0.releases.1515.contracts.0,0,2769eca8-3f1c-425e-9e35-f69adc5d8fa5,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.75,0.releases.1515,0.releases.1515.contracts.0,0,83e3adbe-7dbd-468a-8dd1-65332f650130,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.76,0.releases.1515,0.releases.1515.contracts.0,0,53a7ec0f-b204-46af-8bb1-c1644deec331,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.77,0.releases.1515,0.releases.1515.contracts.0,0,9556c66c-200f-4184-95c0-c1ba8de4e164,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.78,0.releases.1515,0.releases.1515.contracts.0,0,a93beaef-c724-4175-ac99-54fd9b0e1ff6,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.79,0.releases.1515,0.releases.1515.contracts.0,0,0f0aad7c-980c-4439-9488-f5408a51672a,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136948,"Vehicle transport services, Minibus/ coaster, Vehicle rent per day Cat 8",236000,RWF
0.releases.1515.contracts.0.items.80,0.releases.1515,0.releases.1515.contracts.0,0,f4c179f9-689a-4f6d-8c35-d2e1891a26c2,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.81,0.releases.1515,0.releases.1515.contracts.0,0,1fa5026a-2cc9-4130-9aad-0c80ed1bb06f,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.82,0.releases.1515,0.releases.1515.contracts.0,0,dc3d7117-91c3-45ed-ba77-bdf3e592d134,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.83,0.releases.1515,0.releases.1515.contracts.0,0,81065a37-6210-4419-a1fa-c1600cc593f5,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.84,0.releases.1515,0.releases.1515.contracts.0,0,9030c20e-ee98-441a-ac4d-714820a0afff,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.85,0.releases.1515,0.releases.1515.contracts.0,0,98bf6ed9-2dec-48ed-9430-d4f999d52a1a,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.86,0.releases.1515,0.releases.1515.contracts.0,0,29a3f2fe-a662-4819-bf8a-942189c2016e,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.87,0.releases.1515,0.releases.1515.contracts.0,0,6bb20caf-c11f-4923-a52e-995ce309896a,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.88,0.releases.1515,0.releases.1515.contracts.0,0,ce3b2152-4390-4f58-ae50-ae94b2fbb71d,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.89,0.releases.1515,0.releases.1515.contracts.0,0,f0f70988-69ec-40ee-822b-f4931396900c,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136947,"Vehicle transport services, Bus, Vehicle rent per day cat 9, Bus, number of seating places 40-60 places",236000,RWF
0.releases.1515.contracts.0.items.90,0.releases.1515,0.releases.1515.contracts.0,0,357edd46-4804-4410-899c-fa1902b030ac,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.91,0.releases.1515,0.releases.1515.contracts.0,0,e563f8f4-1a82-4b0f-b180-272773e5553d,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.92,0.releases.1515,0.releases.1515.contracts.0,0,e5f70298-4a90-44df-9066-5d737c8ed90f,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.93,0.releases.1515,0.releases.1515.contracts.0,0,f9407c52-887a-4b8a-83b7-e0e3a2ac1b9a,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.94,0.releases.1515,0.releases.1515.contracts.0,0,0fe0834a-a0d0-47ee-a47b-364ab02f8c29,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.95,0.releases.1515,0.releases.1515.contracts.0,0,20e2d257-9561-4486-8e2c-d394f74e4f96,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.96,0.releases.1515,0.releases.1515.contracts.0,0,4fd5479b-6a4f-475f-864c-d3af63dcf636,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.97,0.releases.1515,0.releases.1515.contracts.0,0,db57688a-b5b4-4625-9d0c-7d3f21ee6280,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.98,0.releases.1515,0.releases.1515.contracts.0,0,407d6bff-b050-4328-bcad-a5a77bf3876d,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.99,0.releases.1515,0.releases.1515.contracts.0,0,81a05800-7349-4a92-969d-82d9c7daaa06,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136952,"Vehicle transport services, small truck, Vehicle rent per day cat 10, small truck, capacity:2,5-5 tons",118000,RWF
0.releases.1515.contracts.0.items.100,0.releases.1515,0.releases.1515.contracts.0,0,93329662-4851-47b6-8d5e-31d8c2e1df82,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.101,0.releases.1515,0.releases.1515.contracts.0,0,0aed2cb2-9e7c-4ff7-91a3-bb60fd9c4d32,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.102,0.releases.1515,0.releases.1515.contracts.0,0,409688ca-9321-45e8-b9ac-583f3d2a7cbe,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.103,0.releases.1515,0.releases.1515.contracts.0,0,4bb27f44-3b1d-48fa-9e6f-239f115c6481,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.104,0.releases.1515,0.releases.1515.contracts.0,0,c45e7b87-c1bb-4886-b8ba-8db30a411016,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.105,0.releases.1515,0.releases.1515.contracts.0,0,309de73e-b906-430a-8f7e-6aec9bbc89a7,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.106,0.releases.1515,0.releases.1515.contracts.0,0,a3aef678-8777-4dc9-83b2-77f86d8dc9bb,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.107,0.releases.1515,0.releases.1515.contracts.0,0,0191f51a-c7d4-4399-8433-76652e753238,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.108,0.releases.1515,0.releases.1515.contracts.0,0,6c8921ff-17dc-4019-badd-b53f5848901f,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.109,0.releases.1515,0.releases.1515.contracts.0,0,f4b2c8cd-e254-440a-8772-cbcf4c3329f6,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136959,"Vehicle transport services, Truck, Vehicle rent per day cat 11, Truck, capacity: 5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.110,0.releases.1515,0.releases.1515.contracts.0,0,b620ddb4-eb5e-4922-a5b3-90e33a255b40,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136965,"Vehicle transport services, Big Truck, Vehicle rent per day cat 12, big truck, capacity:5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.111,0.releases.1515,0.releases.1515.contracts.0,0,9b634f33-554f-406c-b53b-65967c040c06,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136965,"Vehicle transport services, Big Truck, Vehicle rent per day cat 12, big truck, capacity:5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.112,0.releases.1515,0.releases.1515.contracts.0,0,392b6e92-07a5-4a5c-95f6-38b90b288d39,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136965,"Vehicle transport services, Big Truck, Vehicle rent per day cat 12, big truck, capacity:5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.113,0.releases.1515,0.releases.1515.contracts.0,0,bbf8830a-d387-4fd2-b173-c573bcc673a4,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136965,"Vehicle transport services, Big Truck, Vehicle rent per day cat 12, big truck, capacity:5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.114,0.releases.1515,0.releases.1515.contracts.0,0,78140f93-f8f2-4d50-af66-54c177a9d143,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136965,"Vehicle transport services, Big Truck, Vehicle rent per day cat 12, big truck, capacity:5 tons and above",177000,RWF
0.releases.1515.contracts.0.items.115,0.releases.1515,0.releases.1515.contracts.0,0,505fbc3f-af12-4975-892d-c3b9389c1dea,Vehicle transport services,1,UNSPSC,78101604,Vehicle transport services,10136965,"Vehicle transport services, Big Truck, Vehicle rent per day cat 12, big truck, capacity:5 tons and above",177000,RWF
